State,County,Total,ACCESS2_CrudePrev,ARTHRITIS_CrudePrev,BINGE_CrudePrev,BPHIGH_CrudePrev,BPMED_CrudePrev,CANCER_CrudePrev,CASTHMA_CrudePrev,CERVICAL_CrudePrev,CHD_CrudePrev,CHECKUP_CrudePrev,CHOLSCREEN_CrudePrev,COLON_SCREEN_CrudePrev,COPD_CrudePrev,COREM_CrudePrev,COREW_CrudePrev,CSMOKING_CrudePrev,DENTAL_CrudePrev,DEPRESSION_CrudePrev,DIABETES_CrudePrev,GHLTH_CrudePrev,HIGHCHOL_CrudePrev,KIDNEY_CrudePrev,LPA_CrudePrev,MAMMOUSE_CrudePrev,MHLTH_CrudePrev,OBESITY_CrudePrev,PHLTH_CrudePrev,SLEEP_CrudePrev,STROKE_CrudePrev,TEETHLOST_CrudePrev,HEARING_CrudePrev,VISION_CrudePrev,COGNITION_CrudePrev,MOBILITY_CrudePrev,SELFCARE_CrudePrev,INDEPLIVE_CrudePrev,DISABILITY_CrudePrev
SD,Campbell County,117925,36.930371846512614,16.823841424634303,17.244330718677126,30.613015899936403,70.27479923680305,4.1547305490778035,9.890436294254823,73.8181912232351,5.090541445834217,67.25032944668222,76.16410430358279,57.49898918804325,6.5199482722069115,33.75939029043884,31.96347593809625,19.947972864108547,41.01341021835913,20.837803688785243,12.870888276446895,26.093542505829976,33.24715709137163,2.978464278142887,34.82158490566038,74.3176603773585,19.021935976256092,37.98211151155395,13.345777400890396,34.785596777612895,2.9898079287682853,21.164974348102607,6.413333898664406,9.889684969260122,19.738306550773796,14.879808352766588,6.05387407250371,11.305757896968412,34.176107695569215
SD,Charles Mix County,25314,21.839345816544203,28.037406178399305,15.612664928498065,38.45541992573279,78.01056332464249,7.0024650391087935,10.655546337994785,77.58424192146639,7.3550683416291385,73.2883305680651,82.8525796002212,64.03164256932922,9.465679070869875,40.81889468278423,34.50768349529904,19.811009717942643,49.11373548234179,23.776349055858418,14.014529509362408,23.490226751994943,38.58950383187169,3.664509757446472,31.02595796792289,73.60667614758631,18.368720865923994,40.17723789207553,14.471671802164812,37.07399067709568,4.090258355060441,20.75559374259303,8.130789286560796,7.560571225408865,16.889369518843328,18.476945563719678,5.805961128229438,11.048858339258908,36.688567591056334
SD,Clark County,84768,20.32603458852397,25.47155766326916,17.35984569648924,34.66524985843714,74.1993193186108,5.881871696866742,10.29382550018875,76.80962391468479,5.841503869384673,72.08272815213289,81.83704699886749,63.59929690449226,7.5814953756134384,42.761835834277086,NA,18.980904350698378,52.8487129577199,24.983421810117022,11.937793742921858,20.18488226689317,35.05600580407701,3.0718891562853905,27.441063844847115,73.21738627784069,18.255622404681013,40.91419639486599,12.844619431861078,37.16768709890525,3.176225698376746,16.448770762551906,6.773675207625519,6.142473574933937,16.0369703189883,15.003789165722914,4.638225509626275,9.319364618724046,33.6065614382786
SD,Clay County,10487,22.404472203680747,26.83036139982836,16.94623819967579,35.65118718413274,76.89860780013349,6.860017164107943,10.16520453895299,76.95877753408982,7.182120720892533,70.52072089253362,81.9752646133308,62.72842566987699,9.164365404786878,39.517679031181466,35.2650901115667,18.992905502050156,50.74991894726805,24.619624296748356,12.80064842185563,21.630084866978166,38.986011252026316,3.3800991704014494,29.103308858586825,72.05102507866883,18.005778583007533,38.42565080575951,13.947477829693907,33.572327643749404,3.5779536569085533,18.353437589396396,8.256622484981404,6.722132163631162,16.289634785925433,16.76156193382283,5.154629541336893,9.844054543720798,34.5753885763326
SD,Codington County,21920,20.010638686131383,30.640291970802917,15.505027372262774,40.16861770072993,79.96596715328467,8.225232664233577,10.049037408759125,77.44758667883212,8.355889598540147,73.52643248175183,84.48127737226278,64.42776459854015,10.13452098540146,41.63525091240876,34.41798813868613,19.139178832116787,51.67756843065693,23.49935218978102,14.173672445255475,22.50776916058394,41.27451642335767,3.914986313868613,30.035387773722633,71.99227189781021,16.966040145985403,37.706090328467155,14.642185218978103,34.97013229927008,4.262723540145985,18.66025091240876,9.464648722627736,6.825451642335766,15.598380474452554,18.932545620437956,5.394224452554744,10.229105839416059,36.39807025547445
SD,Corson County,107613,21.226746768513095,19.50898962021317,18.335613726966074,32.45669854013921,74.05213310659494,5.391120961222157,9.94118740300893,80.24279501547211,5.092587326809958,71.25611217975523,82.9547759099737,67.11599713789226,6.245464767267896,39.07056024829714,38.489773540371516,15.503425236727905,53.51716056610261,19.939881798667447,11.808570525865834,19.356281304303383,33.32859505821787,3.0649131610493154,25.992826145540036,77.22004962225753,16.413454694135467,36.18679527566372,11.08596173324784,33.162170927304324,3.26925092693262,16.627601683811438,5.4588172432698645,6.811633352847704,14.462222965626829,13.41793277763839,4.86761543679667,8.838100415377324,27.833972661295565
SD,Custer County,186062,31.94167858025819,16.916439681396525,18.686621663746493,29.347137513302016,69.28828831249798,4.387048940675689,10.092026313809376,77.02196902107899,4.640756844492696,67.77699584009632,77.6861008696026,61.52499596908558,6.051315153013512,36.646170093839686,35.67703668669583,18.114900409540905,46.05083466801389,21.55867076565876,11.192449828551773,22.87054261482731,31.99154529135449,2.783639324526233,30.50932592361686,75.95365577065711,18.776030032999753,38.04427771388032,12.316424632649332,33.94973879674517,2.74558104287818,17.751201749954316,5.74818286377659,8.422036202986101,18.25433403919124,13.331284733045974,5.317148584880309,10.191479184357902,31.482142511635907
SD,Davison County,6066,21.164688427299705,27.792284866468844,15.530959446092977,36.769831849653805,75.34609297725024,6.552225519287833,11.753907022749752,77.75321463897131,6.3690405539070225,72.96696340257171,82.42838773491592,61.07715133531157,9.35519287833828,NA,34.24648862512364,22.31770524233432,48.24193867457963,27.781305637982197,12.535212660731949,22.81137487636004,36.41058358061325,3.2996043521266074,30.915924826904057,72.15914935707221,20.434817012858556,41.20909990108804,14.595252225519289,37.75924826904055,3.5445103857566767,18.473293768545997,7.220079129574678,6.959347181008902,18.28921859545005,17.612067260138474,5.322551928783383,11.394460929772503,36.51345202769535
SD,Day County,33264,25.964853896103893,25.205991462241464,16.22660233285233,34.950144300144295,74.88565115440115,5.64842772967773,10.739321789321789,76.0742334054834,6.243837181337181,71.92482263107263,80.0282708032708,62.2102873977874,8.358570827320827,40.73011063011064,34.727822871572876,20.35751262626263,47.851665464165464,24.894838263588262,13.409316378066377,24.58222402597403,36.54380411255411,3.3306457431457432,31.97289562289562,74.4471651034151,19.57200877825878,41.347958754208754,14.442258898508898,38.026271645021644,3.585551948051948,21.510434704184703,7.18932178932179,8.366257816257816,18.43212181337181,17.40876322751323,6.025877825877826,11.386504930254931,37.14972041847042
SD,Deuel County,39316,14.386944246617153,27.89591260555499,16.899305626208157,32.5624732933157,77.08433207854308,7.140255875470546,9.477133991250382,79.79664767524672,5.922573506969172,73.45426035201955,85.06381371451826,66.63314935395259,6.723341642079561,47.64993132566894,40.08555804252722,15.056750432393935,63.32772916878624,23.08621426391291,10.467748499338692,15.825172957574525,35.93027520602299,3.054278156475735,23.309517753586327,73.94836962051073,15.865853596500154,36.02820988910368,11.256958998880863,35.78561399938956,2.9974514192695088,12.507348153423543,7.114566588666191,4.3402151795706585,12.459044663750127,13.369485705565163,3.4116466578492215,7.223481534235426,29.20596957981483
